movieId,bias,vector,title
11863,-0.15326025912890698,"0.976215411702271,-0.554487646786463,0.113028859865427,-1.04779768500163,-0.4275576171102,-0.0285318231365301,-0.646423204981895,0.0334666636672768,-0.249875530701684,0.37579337415445",Jade
10327,-0.0555300399912318,"-0.335934134497196,0.0453170826244272,-0.288990027203412,0.420457062193591,-0.116996884722828,-0.0606416080908716,0.508739992488691,0.236681656714223,0.634109812545728,1.05521355307091","Legally Blonde 2: Red, White & Blonde"
10735,-0.068177908471535,"-0.524959239691121,0.109885408755815,-0.597004550164114,0.448466975300335,-0.0787863062240604,-0.0455207992579447,0.501025051188564,0.300938865265034,0.728219273255054,1.27555576157687",What a Girl Wants
91586,-0.331684887335527,"-0.764739956404678,0.529946753140629,-0.0328539170809295,-0.402883113424109,0.424938110838204,0.110865427894778,0.229613720650485,0.322439549084531,0.554447123039888,0.103211620458598",Insidious: Chapter 2
26389,-0.268480909274067,"-0.770264575635455,0.379367749785711,-0.139076119491922,-0.279816632942777,0.226961657090843,0.107859482858038,0.288949717430002,0.263560849064692,0.602349775883667,-0.0830425729528764",From Paris with Love
13027,-0.286685807097575,"-0.766652495788348,0.321392470724459,-0.153095272532227,0.0834132734663727,0.290822730969886,-0.04367862629461,0.388223380196152,0.283767230719764,0.375781390598979,0.337071567710172",Eagle Eye
9070,0.0319689011463544,"0.328256916688006,-0.346827893214802,0.109522332574145,-1.03812577882989,-0.282310533818634,0.167157815031888,-0.570022507622536,0.100999504095399,0.328055890786706,0.773969058241679",Mighty Morphin Power Rangers: The Movie
8292,-0.25359770990936803,"-0.599281979479354,0.150150288181635,-0.05075278642155,0.173406880966027,0.322671990821,-0.15147131680914,0.312913257214219,0.211057712053525,0.235997651724788,0.0623960153009443",Four Brothers
22051,-0.154715343900046,"-0.518817639336319,0.41227608697711,-0.335700144251609,0.200726283174179,0.0698128547185535,0.35455104445051,0.300851093486797,-0.0122271534367212,0.108064798998362,0.212545730864374",Adam
10204,-0.100133706070759,"-0.626134199177748,0.0704341748924745,-0.052566324720172,0.318326294472201,-0.0419387316592102,-0.310042163756458,0.30848080778065,0.197446010598464,0.357995123223022,0.745337891179253",Around the World in 80 Days
228970,-0.25851372454691196,"-0.530328526107325,0.593609265965737,-0.324975291038225,-0.311880940104136,0.0104518334492988,0.663325593343999,0.0971521606123538,0.0344003230648248,0.00964387045304845,-0.303269046750339",Wild
53182,-0.20048289831122199,"-0.81266993544516,0.495868619549003,-0.275168369860937,-0.422758248072017,0.515903514735011,0.311548545383443,0.223812656562235,0.255213655592738,0.19296263773512,-0.0429992092851495",300: Rise of an Empire
9779,-0.0683705990373203,"-0.543957076103546,0.308806559604173,-0.37171652507686,0.407282766384942,-0.0702539870890065,0.104804786696934,0.477504157279814,0.192209131357544,0.579301724290057,0.956881558493501",The Sisterhood of the Traveling Pants
188166,-0.242114239116434,"-0.229816026880216,0.61220133808012,0.107426408804574,-0.439663146726051,0.310894513772095,0.558202195338598,-0.0879332736810302,-0.0463638855205641,-0.284971804809164,-0.776603617970349",Blue Ruin
2144,-0.10781048813206098,"0.334826372683737,-0.394146402421841,0.157952301542499,0.371696300618337,-0.096903569006101,-0.350872734915988,0.229541776745608,-0.201730124849687,-0.16804115883507,0.274532550231122",One Night at McCool's
23169,-0.17710264363119396,"-0.718953197800034,0.818506877204098,-0.345014370484016,-0.157989689844263,0.14501110203723,0.312767069791643,0.278546954424326,0.13719742769067,0.422418911052551,0.389266131341824",Remember Me
28053,-0.176313849762016,"-0.372241944716646,0.385661154919871,-0.10396152556805,0.0776803373049327,0.172589079751553,0.300775521109408,0.305747485735788,-0.0731786887860204,-0.114492764466538,-0.221522567456089",City Island
10471,0.0333013674169089,"0.162418005031532,-0.300589097437932,0.0764169260179445,0.0383383282379947,0.203700363511966,-0.693943917039241,0.149422154481135,0.246156194621004,0.475353882389865,0.811232347903425",Next Friday
12107,-0.119968973922765,"0.179129678584217,-0.272352138596589,-0.0629273816477068,0.0197479976441063,0.0243541314932449,-0.611517362690222,0.134325794978696,0.321476622351364,0.385112725607935,0.95430264830737",Nutty Professor II: The Klumps
339403,-0.21245698868981197,"-0.653474752092249,0.731475571159443,-0.235910612090446,-0.294024031618214,0.308859216196253,0.648658211431499,-0.0697211927136334,0.123235305911053,-0.0612250526553683,-0.525821147603396",Baby Driver
12508,-0.0865053580394247,"0.21077913940569,-0.145837289923319,0.0718919938100105,0.411389217194287,-0.0985258199108583,-0.632430006995476,0.0944384116645064,0.384095685780857,0.0765344449791312,0.556568301445997",Rock Star
97020,-0.29038384610484197,"-0.728175209070567,0.329828471994431,-0.0787174455486556,-0.393964680523448,0.413511877835851,0.164401896083405,-0.0258753282571524,0.230404058142167,0.311663334184404,-0.105441709122603",RoboCop
274479,-0.187722730978277,"-0.606940046562675,0.862456896871368,-0.278914523653707,-0.261960035634547,0.04173843800025,0.47808359889127,0.18911893960536,0.16755474586578,0.15170648972596,-0.124538250167642",Joy
11323,-0.327311179934651,"-0.215438482671595,0.393781534747693,0.121799976725215,0.0895826483073624,0.241680965118171,0.135874318225991,0.134517687371721,-0.0282570146370499,-0.171658462299772,-0.365262315018983",The Informant!
11258,-0.163883945003751,"0.665638949852116,-0.488491519229431,0.0934839311363022,-0.297061598578401,0.090537453375009,-0.552340416868201,-0.184790375910338,0.280110926170665,0.295810011951138,0.456374074134564",Hard Rain
187017,-0.22739695911395397,"-0.807202784319856,0.499356387137137,-0.204376430726685,-0.164174251862264,0.159188430692683,0.556831769775888,0.280907900114864,0.347388713058687,0.145701154372138,-0.0163898660963039",22 Jump Street
11648,-0.133169761899121,"-0.158258239186339,0.232441045808611,-0.192847364686375,0.463246626193944,-0.027012372941831,-0.238538532967566,0.346043774637956,0.233340611784425,0.575547996624782,0.895097078951961",Must Love Dogs
11015,-0.24188262632986898,"0.804260410694366,-0.54413985358032,0.0395018299390494,-0.66016319956536,-0.34533005590746,-0.197657421037361,-0.420166707171886,0.393536256576604,0.117617408690165,0.510747686204478",The Relic
381284,-0.0570362373611969,"-0.790439823801532,0.519231000005139,-0.317734044676031,-0.102731438492921,0.23947765166931,0.585885379023611,0.343358023973562,0.152762330310155,0.304944643592644,-0.22376165402665",Hidden Figures
9692,-0.18515889475044797,"0.165084806427473,0.280118771063897,0.178756428176485,0.436924837395677,-0.0123543732627377,-0.0438479081458332,0.255489689947,-0.347512070773617,-0.119969637075262,-0.251617053766135",The Woodsman
6795,-0.18664230462724998,"-0.693151547152271,0.15529320841046,-0.190433601529998,-0.0267587770922536,0.191791667393087,0.0250213206301345,0.390705089907927,0.193554797121269,0.396814853398288,0.417086678402851",Zathura: A Space Adventure
8338,-0.157997838185331,"-0.406717614933395,0.420673840441019,0.0502466272722809,-0.0796717374575783,0.202113496710012,0.144013309556805,0.321381767071852,-0.0599942478630106,-0.0693878601677971,-0.26296709058661",Blindness
4257,-0.100982168826275,"-0.511507267737032,0.0989120145376347,-0.189905210417163,0.111651049321713,0.328227129697784,-0.4540269997463,0.57334531489158,0.247020603546528,0.725524310496874,0.654569608505697",Scary Movie 4
12100,-0.145372675411574,"-0.0726787857344334,-0.338607545658765,0.00429711619697219,0.302855613810381,0.156986600526526,-0.467380537133796,0.384565543747484,0.278497062709718,0.419377933316209,0.46120914830607",Windtalkers
308266,-0.23758534988410604,"-0.6206736334772,0.651743403627974,-0.169891191069416,-0.304146569845275,0.24144681426824,0.499315161262638,0.327548508268037,0.183930864899429,0.287054011673694,-0.259281895055808",War Dogs
7840,0.0545005467771002,"-0.649331372313657,0.155695642630375,-0.186789779244474,0.0449296065637251,0.213129678573471,-0.195366523948037,0.412099020411516,0.130604937805162,0.406459597257337,0.5628206003936","10,000 BC"
13387,-0.256724083662596,"-0.8387867162095,0.350724028231167,-0.0900281899031869,-0.160065307710583,0.442648390806364,-0.00291280215580327,0.351280087298122,0.310961456715015,0.363787003618063,0.165278316130666",Transporter 3
9945,-0.0809073404974522,"0.344121144476635,-0.648479156424893,0.303323654191394,-0.306845435784885,-0.0592361892930306,-0.623824677870534,-0.220898935917394,0.241759672671358,0.0773718434097998,0.380642840587613",Vampires
6171,-0.10407647670697098,"-0.400236894713949,-0.165627350871079,0.0360848184076361,0.121625874000158,0.065321670187594,-0.359088582229098,0.272062971831024,0.178870874321811,0.451018097232418,0.0851388968963169",Dreamcatcher
11917,-0.27330037533535195,"-0.886680597521896,0.168657645623583,-0.129865820030611,-0.315618709006932,0.32009791259,0.0864959621359133,0.516749502010427,0.374485353261204,0.432718509943562,0.342846407544194",Saw V
28178,-0.105454865287406,"-0.7644169185147,0.621361058871723,-0.178199844522826,0.00466473745358496,0.14268772958791,0.518903269209812,0.375368248378365,0.0836358281573305,0.240726087457472,0.0543770097347404",Hachi: A Dog's Tale
294016,-0.22301574494278603,"-0.376058900879796,0.754191673326143,-0.146057298748193,-0.0842242820770215,0.0804786594641851,0.559818674905768,-0.00118241584327522,-0.0115811026932393,-0.207305757798246,-0.485554921901677",Trumbo
87492,-0.376816319493302,"-0.390709772496096,0.48534102770624,-0.0618957627132859,-0.318016966254022,0.20512177466259,0.603378853004955,0.112471260215741,-0.0861788200402296,-0.18474109356889,-0.470513308041823",Foxcatcher
11817,-0.195357158944878,"-0.341604702392983,-0.235573567241178,0.0472734577258331,0.143727408676464,0.273760750691776,-0.54485114588308,0.276602851354929,0.349644461050038,0.439021781889268,0.558525476203434",Bulletproof Monk
77953,-0.24398623936022,"-0.534399161569022,0.575117522251291,-0.125686289553048,-0.124554084707228,0.218972265064238,0.251431203663567,0.301972962985812,0.186451397626195,0.427796666837265,0.0450664110624527",The Campaign
8355,-0.0954241443563747,"-0.961479861888519,0.300578149235585,-0.272792796791317,0.0961215688288125,0.169214821517436,0.352802992319493,0.260746220090582,0.212761648191434,0.341403123510807,0.264137984549734",Ice Age: Dawn of the Dinosaurs
50837,-0.128766953416817,"-0.206134637371133,0.696803807770122,0.104129393290104,-0.232246475675009,0.0775578858955849,0.710704553092219,-0.0466817785900604,-0.04468868834124,-0.155934181423774,-0.685498317967787",Martha Marcy May Marlene
25195,-0.20601468185948899,"-0.754155231652095,0.587713255080241,-0.293881576382226,-0.102229619038578,0.0896565792341889,0.306940707934231,0.290951876599868,0.15544274398235,0.468813067635279,0.850886004233387",Leap Year
8328,-0.284470875962832,"-0.778695314047738,0.640089823448335,-0.417599219934662,0.092995319584087,0.143458130722159,-0.0398230156084285,0.272263042255642,0.224045357390711,0.673303268445286,0.832480470003786",Step Up 2: The Streets
7304,-0.153299034881875,"-0.324464744437166,0.225904324459544,0.282026190195218,0.0469519695626735,0.418673121529769,-0.240225329323834,0.483286361546096,0.0488558543116543,0.00467103595710479,-0.18289717906385",Running Scared
9637,-0.11337831820064802,"-0.395208730430053,-0.26189166928291,-0.242281851330856,0.191769269720704,-0.0479020616474986,-0.41507230795375,0.405546494536393,0.194320491330644,0.360769712676137,0.823785115363811",Scooby-Doo
80321,-0.287874729543351,"-0.891139076332235,0.539226042009522,-0.232758626699714,0.0284696557106153,0.0540582557042061,0.314116135911562,0.19436174453681,0.0839733653988519,0.397156847504881,0.256689369344621",Madagascar 3: Europe's Most Wanted
10833,-0.153001580714964,"0.181663752402049,-0.146853711694204,-0.0420215215396013,0.461776362429464,-0.0288293834981525,-0.534533477766877,0.277492856921188,0.261473456847745,0.278322292538749,0.841026795578123",Heartbreakers
105077,-0.16497410285682002,"-0.740170447890689,0.190856449179475,0.145910007724043,-0.0109503146536792,0.253930308942908,-0.0794613513417095,0.132999444604895,0.0147451960456035,-0.108033428790872,-0.265291157218618",Battlestar Galactica: The Plan
2212,-0.14159563370119,"0.678237271856629,-0.312668553553938,0.18892850068361,-0.56206891473256,-0.256754632052989,-0.396955907384636,-0.683892876469105,0.116834863983775,0.159892034642069,0.173339864522638",Nightwatch
20637,-0.40314489777786405,"0.646743790281412,-0.226039582650779,0.280771742525205,0.440760186888201,-0.188903677314197,-0.262169222995354,-0.0733646355532838,-0.18077428316484,-0.207922488240277,0.0976480524018532",Panic
2486,-0.27440684139762805,"-0.75579245193855,0.181283772896124,-0.237794510490577,0.193837926120692,0.289489749314717,-0.0785303207891012,0.209636949287275,0.244606929229822,0.34937104929587,0.276609934353841",Eragon
15655,-0.14476425676742702,"0.154389832266784,-0.420265062458314,-0.265667760441877,0.0843676148531642,-0.28507798855017,-0.190228532703061,-0.0241541925194709,0.228730574889367,0.410786431708184,0.790274601504589",The Tigger Movie
293863,-0.174829208488275,"-0.728894085253749,0.704069698544529,-0.513648624429905,-0.215758815640045,0.216731089858035,0.453307782092082,0.210688509849177,0.210604625755309,0.554278199715696,0.254659178966191",The Age of Adaline
12094,-0.168747771122557,"-0.393145286309703,0.386210142321596,0.131348721907209,0.0541463787181214,0.225124761573829,-0.162739937693527,0.296134369495452,-0.0304973825975334,0.209681611584072,0.0244797460260202",Jackass Number Two
244267,-0.20521152890533398,"-0.703641164850632,0.777216490765401,-0.200632163551986,-0.430176568576618,0.147691962263117,0.534118083654117,0.0763587777124953,0.0423904654649205,0.0680474292318147,-0.49053980014281",I Origins
12180,-0.0255663193909457,"-0.897781616811709,0.199582096098022,-0.188464372349784,0.106307444612245,0.254208381522643,0.224567019382024,0.235613900008167,0.173368503072274,0.280670707662302,0.112704827080216",Star Wars: The Clone Wars
6466,-0.0831739670873151,"-0.405608261945661,-0.319005442810951,0.252589563853606,-0.0269433098432921,0.149446120264238,-0.324999207573842,0.345554377773175,0.193795750997844,0.183832971609861,0.425846655871233",Freddy vs. Jason
11283,-0.23301884211189702,"-0.516753959992095,0.252111683723073,-0.294020593346584,0.238235344655652,0.0439221532813211,0.107829180911443,0.375080214974852,0.0934144848684461,0.531747539418625,0.606890770650577",Nanny McPhee
9378,-0.14590076069593802,"-0.276020044441149,-0.275369879706232,-0.0176974335648433,0.0674348956699459,0.273239256804468,-0.617784792056451,0.404813243540383,0.0892546474742896,0.432561506862147,0.495698263046152",Thir13en Ghosts
17711,-0.0658288064768848,"0.236747227616677,-0.538475707612379,-0.110533772878798,0.388727659834599,-0.22810629719272,-0.47124424495058,-0.0337798938568695,0.120033249690481,0.287875205490752,0.834004322541139",The Adventures of Rocky & Bullwinkle
10679,-0.306212367328165,"-0.665567806370694,0.340529787044822,0.00568389698878602,-0.315961049240321,0.43697299630138,0.352656618316095,0.137690518856622,-0.0517819872962447,0.040602984423906,-0.369941243676288",Iron Sky
58233,-0.287368307933114,"-0.779822203117695,0.544352857540916,-0.497972688163229,-0.313713781041816,0.249997218529218,0.268621157925782,0.358440143734308,0.147693611986329,0.366326276952792,0.223641087369501",Johnny English Reborn
